Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20200403,S92000003,1,91,779,18,,85,,7.850547737333604,,91,779,0,0,0,0
20200403,S92000003,2,92,787,11,,74,,6.827979213416794,,92,787,0,0,0,0
20200403,S92000003,3,71,657,10,,69,,6.320527699941651,,71,657,0,0,0,0
20200403,S92000003,4,71,713,11,,49,,4.396349773587986,,71,713,0,0,0,0
20200403,S92000003,5,52,774,8,,49,,4.4820284380130895,,52,774,0,0,0,0
20200404,S92000003,1,56,835,5,,90,,8.31234466305911,,56,835,0,0,0,0
20200404,S92000003,2,65,852,9,,83,,7.65840911775127,,65,852,0,0,0,0
20200404,S92000003,3,42,699,2,,71,,6.503731401389234,,42,699,0,0,0,0
20200404,S92000003,4,46,759,4,,53,,4.755235469391088,,46,759,0,0,0,0
20200404,S92000003,5,43,817,7,,56,,5.122318214872102,,43,817,0,0,0,0
20200405,S92000003,1,61,896,13,,103,,9.513016669945426,,61,896,0,0,0,0
20200405,S92000003,2,46,898,15,,98,,9.042458958308728,,46,898,0,0,0,0
20200405,S92000003,3,58,757,5,,76,,6.961740655008194,,58,757,0,0,0,0
20200405,S92000003,4,32,791,8,,61,,5.473006860997289,,32,791,0,0,0,0
20200405,S92000003,5,28,845,6,,62,,5.671138023608399,,28,845,0,0,0,0
20200406,S92000003,1,102,998,20,,123,,11.36020437284745,,102,998,0,0,0,0
20200406,S92000003,2,88,986,14,,112,,10.33423880949569,,88,986,0,0,0,0
20200406,S92000003,3,75,832,14,,90,,8.244166565141281,,75,832,0,0,0,0
20200406,S92000003,4,57,848,8,,69,,6.190778252603491,,57,848,0,0,0,0
20200406,S92000003,5,78,923,7,,69,,6.311427800467411,,78,923,0,0,0,0
20200407,S92000003,1,95,1093,17,,140,,12.930313920314171,,95,1093,0,0,0,0
20200407,S92000003,2,72,1058,13,,125,,11.533748671312154,,72,1058,0,0,0,0
20200407,S92000003,3,70,902,10,,100,,9.160185072379202,,70,902,0,0,0,0
20200407,S92000003,4,67,915,6,,75,,6.729106796308143,,67,915,0,0,0,0
20200407,S92000003,5,44,967,3,,72,,6.585837704835559,,44,967,0,0,0,0
20200408,S92000003,1,77,1170,20,,160,,14.777501623216194,,77,1170,0,0,0,0
20200408,S92000003,2,74,1132,17,,142,,13.102338490610606,,74,1132,0,0,0,0
20200408,S92000003,3,59,961,9,,109,,9.984601728893333,,59,961,0,0,0,0
20200408,S92000003,4,73,988,5,,80,,7.177713916062019,,73,988,0,0,0,0
20200408,S92000003,5,55,1022,2,,74,,6.768777641080992,,55,1022,0,0,0,0
20200409,S92000003,1,82,1252,20,,180,,16.62468932611822,,82,1252,0,0,0,0
20200409,S92000003,2,69,1201,16,,158,,14.578658320538562,,69,1201,0,0,0,0
20200409,S92000003,3,49,1010,7,,116,,10.625814683959875,,49,1010,0,0,0,0
20200409,S92000003,4,54,1042,16,,96,,8.613256699274423,,54,1042,0,0,0,0
20200409,S92000003,5,48,1070,7,,81,,7.409067417940006,,48,1070,0,0,0,0
20200410,S92000003,1,73,1325,20,,200,,18.47187702902024,,73,1325,0,0,0,0
20200410,S92000003,2,78,1279,11,,169,,15.593628203614031,,78,1279,0,0,0,0
20200410,S92000003,3,56,1066,7,,123,,11.26702763902642,,56,1066,0,0,0,0
20200410,S92000003,4,64,1106,14,,110,,9.869356634585277,,64,1106,0,0,0,0
20200410,S92000003,5,53,1123,5,,86,,7.866417258553586,,53,1123,0,0,0,0
20200411,S92000003,1,47,1372,14,,214,,19.764908421051658,,47,1372,0,0,0,0
20200411,S92000003,2,41,1320,15,,184,,16.97767804417149,,41,1320,0,0,0,0
20200411,S92000003,3,32,1098,8,,131,,11.999842444816757,,32,1098,0,0,0,0
20200411,S92000003,4,28,1134,7,,117,,10.497406602240703,,28,1134,0,0,0,0
20200411,S92000003,5,36,1159,6,,92,,8.415237067289882,,36,1159,0,0,0,0
20200412,S92000003,1,56,1428,11,,225,,20.780861657647772,,56,1428,0,0,0,0
20200412,S92000003,2,52,1372,8,,192,,17.715837959135467,,52,1372,0,0,0,0
20200412,S92000003,3,36,1134,18,,149,,13.648675757845012,,36,1134,0,0,0,0
20200412,S92000003,4,35,1169,4,,121,,10.856292298043805,,35,1169,0,0,0,0
20200412,S92000003,5,41,1200,7,,99,,9.055526844148895,,41,1200,0,0,0,0
20200413,S92000003,1,79,1507,10,,235,,21.704455509098786,,79,1507,0,0,0,0
20200413,S92000003,2,73,1445,10,,202,,18.63853785284044,,73,1445,0,0,0,0
20200413,S92000003,3,76,1210,7,,156,,14.289888712911557,,76,1210,0,0,0,0
20200413,S92000003,4,74,1243,7,,128,,11.48434226569923,,74,1243,0,0,0,0
20200413,S92000003,5,54,1254,7,,106,,9.695816621007909,,54,1254,0,0,0,0
20200414,S92000003,1,82,1589,12,,247,,22.81276813084,,82,1589,0,0,0,0
20200414,S92000003,2,77,1522,14,,216,,19.9303177040274,,77,1522,0,0,0,0
20200414,S92000003,3,55,1265,11,,167,,15.297509070873268,,55,1265,0,0,0,0
20200414,S92000003,4,69,1312,5,,133,,11.932949385453108,,69,1312,0,0,0,0
20200414,S92000003,5,63,1317,9,,115,,10.519046334112351,,63,1317,0,0,0,0
20200415,S92000003,1,79,1668,12,,259,,23.921080752581215,,79,1668,0,0,0,0
20200415,S92000003,2,74,1596,10,,226,,20.853017597732375,,74,1596,0,0,0,0
20200415,S92000003,3,62,1327,11,,178,,16.30512942883498,,62,1327,0,0,0,0
20200415,S92000003,4,64,1376,7,,140,,12.560999353108532,,64,1376,0,0,0,0
20200415,S92000003,5,50,1367,2,,117,,10.701986270357784,,50,1367,0,0,0,0
20200416,S92000003,1,112,1780,11,,270,,24.937033989177326,,112,1780,0,0,0,0
20200416,S92000003,2,91,1687,12,,238,,21.96025747017834,,91,1687,0,0,0,0
20200416,S92000003,3,75,1402,4,,182,,16.67153683173015,,75,1402,0,0,0,0
20200416,S92000003,4,88,1464,9,,149,,13.36849216866551,,88,1464,0,0,0,0
20200416,S92000003,5,58,1425,7,,124,,11.342276047216798,,58,1425,0,0,0,0
20200417,S92000003,1,92,1872,12,,282,,26.045346610918543,,92,1872,0,0,0,0
20200417,S92000003,2,88,1775,8,,246,,22.698417385142317,,88,1775,0,0,0,0
20200417,S92000003,3,56,1458,5,,187,,17.12954608534911,,56,1458,0,0,0,0
20200417,S92000003,4,99,1563,8,,157,,14.08626356027171,,99,1563,0,0,0,0
20200417,S92000003,5,56,1481,5,,129,,11.799625887830375,,56,1481,0,0,0,0
20200418,S92000003,1,60,1932,15,,297,,27.43073738809506,,60,1932,0,0,0,0
20200418,S92000003,2,64,1839,9,,255,,23.52884728947679,,64,1839,0,0,0,0
20200418,S92000003,3,49,1507,7,,194,,17.770759040415655,,49,1507,0,0,0,0
20200418,S92000003,4,51,1614,14,,171,,15.342363495582566,,51,1614,0,0,0,0
20200418,S92000003,5,40,1521,7,,136,,12.43991566468939,,40,1521,0,0,0,0
20200419,S92000003,1,44,1976,18,,315,,29.09320632070688,,44,1976,0,0,0,0
20200419,S92000003,2,41,1880,12,,267,,24.63608716192276,,41,1880,0,0,0,0
20200419,S92000003,3,29,1536,6,,200,,18.320370144758403,,29,1536,0,0,0,0
20200419,S92000003,4,22,1636,6,,177,,15.88069203928722,,22,1636,0,0,0,0
20200419,S92000003,5,23,1544,4,,140,,12.805795537180256,,23,1544,0,0,0,0
20200420,S92000003,1,72,2048,16,,331,,30.5709564830285,,72,2048,0,0,0,0
20200420,S92000003,2,86,1966,14,,281,,25.92786701310972,,86,1966,0,0,0,0
20200420,S92000003,3,51,1587,10,,210,,19.236388651996325,,51,1587,0,0,0,0
20200420,S92000003,4,62,1698,10,,187,,16.77790627879497,,62,1698,0,0,0,0
20200420,S92000003,5,77,1621,11,,151,,13.811965186530132,,77,1621,0,0,0,0
20200421,S92000003,1,94,2142,11,,342,,31.586909719624614,,94,2142,0,0,0,0
20200421,S92000003,2,86,2052,15,,296,,27.311916853667174,,86,2052,0,0,0,0
20200421,S92000003,3,68,1655,6,,216,,19.785999756339077,,68,1655,0,0,0,0
20200421,S92000003,4,65,1763,8,,195,,17.49567767040117,,65,1763,0,0,0,0
20200421,S92000003,5,86,1707,11,,162,,14.818134835880011,,86,1707,0,0,0,0
20200422,S92000003,1,81,2223,11,,353,,32.602862956220726,,81,2223,0,0,0,0
20200422,S92000003,2,72,2124,6,,302,,27.86553678989016,,72,2124,0,0,0,0
20200422,S92000003,3,61,1716,10,,226,,20.702018263577,,61,1716,0,0,0,0
20200422,S92000003,4,68,1831,12,,207,,18.572334757810474,,68,1831,0,0,0,0
20200422,S92000003,5,52,1759,7,,169,,15.458424612739025,,52,1759,0,0,0,0
20200423,S92000003,1,74,2297,11,,364,,33.618816192816844,,74,2297,0,0,0,0
20200423,S92000003,2,81,2205,15,,317,,29.24958663044762,,81,2205,0,0,0,0
20200423,S92000003,3,45,1761,7,,233,,21.343231218643545,,45,1761,0,0,0,0
20200423,S92000003,4,49,1880,11,,218,,19.559270421269,,49,1880,0,0,0,0
20200423,S92000003,5,63,1822,5,,174,,15.915774453352602,,63,1822,0,0,0,0
20200424,S92000003,1,76,2373,4,,368,,33.988253733397244,,76,2373,0,0,0,0
20200424,S92000003,2,62,2267,14,,331,,30.541366481634583,,62,2267,0,0,0,0
20200424,S92000003,3,61,1822,9,,242,,22.16764787515767,,61,1822,0,0,0,0
20200424,S92000003,4,55,1935,6,,224,,20.097598964973653,,55,1935,0,0,0,0
20200424,S92000003,5,52,1874,5,,179,,16.373124293966185,,52,1874,0,0,0,0
20200425,S92000003,1,45,2418,14,,382,,35.28128512542866,,45,2418,0,0,0,0
20200425,S92000003,2,52,2319,14,,345,,31.833146332821546,,52,2319,0,0,0,0
20200425,S92000003,3,35,1857,7,,249,,22.808860830224216,,35,1857,0,0,0,0
20200425,S92000003,4,27,1962,5,,229,,20.54620608472753,,27,1962,0,0,0,0
20200425,S92000003,5,25,1899,7,,186,,17.013414070825196,,25,1899,0,0,0,0
20200426,S92000003,1,34,2452,11,,393,,36.29723836202477,,34,2452,0,0,0,0
20200426,S92000003,2,50,2369,13,,358,,33.03265619463801,,50,2369,0,0,0,0
20200426,S92000003,3,32,1889,4,,253,,23.175268233119382,,32,1889,0,0,0,0
20200426,S92000003,4,36,1998,8,,237,,21.263977476333732,,36,1998,0,0,0,0
20200426,S92000003,5,18,1917,7,,193,,17.65370384768421,,18,1917,0,0,0,0
20200427,S92000003,1,97,2549,10,,403,,37.22083221347579,,97,2549,0,0,0,0
20200427,S92000003,2,92,2461,16,,374,,34.50897602456597,,92,2461,0,0,0,0
20200427,S92000003,3,79,1968,9,,262,,23.99968488963351,,79,1968,0,0,0,0
20200427,S92000003,4,87,2085,19,,256,,22.96868453139846,,87,2085,0,0,0,0
20200427,S92000003,5,75,1992,6,,199,,18.202523656420507,,75,1992,0,0,0,0
20200428,S92000003,1,94,2643,9,,412,,38.0520666797817,,94,2643,0,0,0,0
20200428,S92000003,2,86,2547,10,,384,,35.43167591827093,,86,2547,0,0,0,0
20200428,S92000003,3,64,2032,7,,269,,24.640897844700056,,64,2032,0,0,0,0
20200428,S92000003,4,67,2152,9,,265,,23.776177346955436,,67,2152,0,0,0,0
20200428,S92000003,5,66,2058,5,,204,,18.659873497034084,,66,2058,0,0,0,0
20200429,S92000003,1,98,2741,7,,419,,38.69858237579741,,98,2741,0,0,0,0
20200429,S92000003,2,88,2635,7,,391,,36.07756584386441,,88,2635,0,0,0,0
20200429,S92000003,3,88,2120,8,,277,,25.37371265049039,,88,2120,0,0,0,0
20200429,S92000003,4,76,2228,8,,273,,24.49394873856164,,76,2228,0,0,0,0
20200429,S92000003,5,74,2132,8,,212,,19.391633242015818,,74,2132,0,0,0,0
20200430,S92000003,1,86,2827,14,,433,,39.991613767828824,,86,2827,0,0,0,0
20200430,S92000003,2,63,2698,9,,400,,36.90799574819889,,63,2698,0,0,0,0
20200430,S92000003,3,64,2184,9,,286,,26.19812930700452,,64,2184,0,0,0,0
20200430,S92000003,4,70,2298,4,,277,,24.852834434364745,,70,2298,0,0,0,0
20200430,S92000003,5,53,2185,7,,219,,20.031923018874828,,53,2185,0,0,0,0
20200501,S92000003,1,89,2916,14,,447,,41.28464515986024,,89,2916,0,0,0,0
20200501,S92000003,2,82,2780,11,,411,,37.92296563127436,,82,2780,0,0,0,0
20200501,S92000003,3,72,2256,9,,295,,27.02254596351865,,72,2256,0,0,0,0
20200501,S92000003,4,76,2374,6,,283,,25.391162978069392,,76,2374,0,0,0,0
20200501,S92000003,5,56,2241,8,,227,,20.76368276385656,,56,2241,0,0,0,0
20200502,S92000003,1,69,2985,9,,456,,42.11587962616615,,69,2985,0,0,0,0
20200502,S92000003,2,45,2825,9,,420,,38.75339553560884,,45,2825,0,0,0,0
20200502,S92000003,3,50,2306,6,,301,,27.5721570678614,,50,2306,0,0,0,0
20200502,S92000003,4,28,2402,13,,296,,26.557541489429468,,28,2402,0,0,0,0
20200502,S92000003,5,29,2270,7,,234,,21.403972540715568,,29,2270,0,0,0,0
20200503,S92000003,1,48,3033,9,,465,,42.94711409247206,,48,3033,0,0,0,0
20200503,S92000003,2,49,2874,7,,427,,39.39928546120232,,49,2874,0,0,0,0
20200503,S92000003,3,36,2342,7,,308,,28.213370022927947,,36,2342,0,0,0,0
20200503,S92000003,4,23,2425,10,,306,,27.454755728937226,,23,2425,0,0,0,0
20200503,S92000003,5,31,2301,4,,238,,21.769852413206433,,31,2301,0,0,0,0
20200504,S92000003,1,87,3120,9,,474,,43.77834855877798,,87,3120,0,0,0,0
20200504,S92000003,2,59,2933,7,,434,,40.04517538679579,,59,2933,0,0,0,0
20200504,S92000003,3,44,2386,9,,317,,29.03778667944207,,44,2386,0,0,0,0
20200504,S92000003,4,80,2505,8,,314,,28.17252712054342,,80,2505,0,0,0,0
20200504,S92000003,5,58,2359,7,,245,,22.410142190065446,,58,2359,0,0,0,0
20200505,S92000003,1,75,3195,13,,487,,44.97902056566429,,75,3195,0,0,0,0
20200505,S92000003,2,65,2998,10,,444,,40.96787528050077,,65,2998,0,0,0,0
20200505,S92000003,3,61,2447,10,,327,,29.953805186679993,,61,2447,0,0,0,0
20200505,S92000003,4,44,2549,13,,327,,29.3389056319035,,44,2549,0,0,0,0
20200505,S92000003,5,42,2401,4,,249,,22.77602206255631,,42,2401,0,0,0,0
20200506,S92000003,1,85,3280,11,,498,,45.9949738022604,,85,3280,0,0,0,0
20200506,S92000003,2,60,3058,2,,446,,41.15241525924176,,60,3058,0,0,0,0
20200506,S92000003,3,63,2510,11,,338,,30.961425544641703,,63,2510,0,0,0,0
20200506,S92000003,4,56,2605,7,,334,,29.96695559955893,,56,2605,0,0,0,0
20200506,S92000003,5,39,2440,12,,261,,23.873661680028903,,39,2440,0,0,0,0
20200507,S92000003,1,85,3365,12,,510,,47.10328642400162,,85,3365,0,0,0,0
20200507,S92000003,2,58,3116,10,,456,,42.075115152946736,,58,3116,0,0,0,0
20200507,S92000003,3,49,2559,4,,342,,31.32783294753687,,49,2559,0,0,0,0
20200507,S92000003,4,62,2667,5,,339,,30.41556271931281,,62,2667,0,0,0,0
20200507,S92000003,5,42,2482,9,,270,,24.696891393133345,,42,2482,0,0,0,0
20200508,S92000003,1,68,3433,8,,518,,47.84216150516243,,68,3433,0,0,0,0
20200508,S92000003,2,53,3169,4,,460,,42.44419511042872,,53,3169,0,0,0,0
20200508,S92000003,3,35,2594,8,,350,,32.06064775332721,,35,2594,0,0,0,0
20200508,S92000003,4,62,2729,6,,345,,30.953891263017457,,62,2729,0,0,0,0
20200508,S92000003,5,39,2521,8,,278,,25.42865113811508,,39,2521,0,0,0,0
20200509,S92000003,1,59,3492,8,,526,,48.58103658632323,,59,3492,0,0,0,0
20200509,S92000003,2,36,3205,5,,465,,42.90554505728121,,36,3205,0,0,0,0
20200509,S92000003,3,25,2619,8,,358,,32.79346255911754,,25,2619,0,0,0,0
20200509,S92000003,4,35,2764,3,,348,,31.223055534869783,,35,2764,0,0,0,0
20200509,S92000003,5,25,2546,10,,288,,26.34335081934224,,25,2546,0,0,0,0
20200510,S92000003,1,54,3546,4,,530,,48.95047412690365,,54,3546,0,0,0,0
20200510,S92000003,2,27,3232,4,,469,,43.274625014763195,,27,3232,0,0,0,0
20200510,S92000003,3,19,2638,10,,368,,33.709481066355465,,19,2638,0,0,0,0
20200510,S92000003,4,27,2791,8,,356,,31.94082692647598,,27,2791,0,0,0,0
20200510,S92000003,5,26,2572,2,,290,,26.52629075558767,,26,2572,0,0,0,0
20200511,S92000003,1,57,3603,10,,540,,49.87406797835465,,57,3603,0,0,0,0
20200511,S92000003,2,74,3306,3,,472,,43.55143498287469,,74,3306,0,0,0,0
20200511,S92000003,3,45,2683,8,,376,,34.4422958721458,,45,2683,0,0,0,0
20200511,S92000003,4,47,2838,2,,358,,32.12026977437753,,47,2838,0,0,0,0
20200511,S92000003,5,42,2614,9,,299,,27.349520468692116,,42,2614,0,0,0,0
20200512,S92000003,1,61,3664,8,,548,,50.61294305951546,,61,3664,0,0,0,0
20200512,S92000003,2,52,3358,10,,482,,44.47413487657966,,52,3358,0,0,0,0
20200512,S92000003,3,51,2734,1,,377,,34.53389772286959,,51,2734,0,0,0,0
20200512,S92000003,4,41,2879,9,,367,,32.92776258993451,,41,2879,0,0,0,0
20200512,S92000003,5,21,2635,3,,302,,27.623930373060265,,21,2635,0,0,0,0
20200513,S92000003,1,58,3722,9,,557,,51.44417752582138,,58,3722,0,0,0,0
20200513,S92000003,2,43,3401,9,,491,,45.304564780914134,,43,3401,0,0,0,0
20200513,S92000003,3,23,2757,13,,390,,35.724721782278884,,23,2757,0,0,0,0
20200513,S92000003,4,43,2922,5,,372,,33.37636970968839,,43,2922,0,0,0,0
20200513,S92000003,5,29,2664,6,,308,,28.17275018179656,,29,2664,0,0,0,0
20200514,S92000003,1,47,3769,5,,562,,51.90597445154688,,47,3769,0,0,0,0
20200514,S92000003,2,59,3460,5,,496,,45.76591472776662,,59,3460,0,0,0,0
20200514,S92000003,3,34,2791,7,,397,,36.365934737345434,,34,2791,0,0,0,0
20200514,S92000003,4,33,2955,10,,382,,34.27358394919614,,33,2955,0,0,0,0
20200514,S92000003,5,38,2702,8,,316,,28.90450992677829,,38,2702,0,0,0,0
20200515,S92000003,1,31,3800,6,,568,,52.46013076241749,,31,3800,0,0,0,0
20200515,S92000003,2,46,3506,6,,502,,46.31953466398961,,46,3506,0,0,0,0
20200515,S92000003,3,28,2819,8,,405,,37.09874954313577,,28,2819,0,0,0,0
20200515,S92000003,4,26,2981,2,,384,,34.45302679709769,,26,2981,0,0,0,0
20200515,S92000003,5,20,2722,4,,320,,29.270389799269154,,20,2722,0,0,0,0
20200516,S92000003,1,23,3823,5,,573,,52.92192768814299,,23,3823,0,0,0,0
20200516,S92000003,2,26,3532,4,,506,,46.688614621471594,,26,3532,0,0,0,0
20200516,S92000003,3,22,2841,6,,411,,37.64836064747852,,22,2841,0,0,0,0
20200516,S92000003,4,21,3002,8,,392,,35.17079818870389,,21,3002,0,0,0,0
20200516,S92000003,5,11,2733,6,,326,,29.81920960800545,,11,2733,0,0,0,0
20200517,S92000003,1,19,3842,3,,576,,53.1990058435783,,19,3842,0,0,0,0
20200517,S92000003,2,35,3567,9,,515,,47.519044525806066,,35,3567,0,0,0,0
20200517,S92000003,3,17,2858,5,,416,,38.10636990109748,,17,2858,0,0,0,0
20200517,S92000003,4,12,3014,2,,394,,35.350241036605446,,12,3014,0,0,0,0
20200517,S92000003,5,10,2743,7,,333,,30.459499384864465,,10,2743,0,0,0,0
20200518,S92000003,1,42,3884,2,,578,,53.383724613868495,,42,3884,0,0,0,0
20200518,S92000003,2,33,3600,6,,521,,48.07266446202905,,33,3600,0,0,0,0
20200518,S92000003,3,19,2877,3,,419,,38.38117545326886,,19,2877,0,0,0,0
20200518,S92000003,4,27,3041,11,,405,,36.33717670006397,,27,3041,0,0,0,0
20200518,S92000003,5,19,2762,1,,334,,30.55096935298718,,19,2762,0,0,0,0
20200519,S92000003,1,37,3921,5,,583,,53.84552153959401,,37,3921,0,0,0,0
20200519,S92000003,2,48,3648,8,,529,,48.81082437699303,,48,3648,0,0,0,0
20200519,S92000003,3,26,2903,4,,423,,38.74758285616403,,26,2903,0,0,0,0
20200519,S92000003,4,40,3081,3,,408,,36.606340971916296,,40,3081,0,0,0,0
20200519,S92000003,5,27,2789,8,,342,,31.282729097968907,,27,2789,0,0,0,0
20200520,S92000003,1,34,3955,10,,593,,54.76911539104501,,34,3955,0,0,0,0
20200520,S92000003,2,30,3678,3,,532,,49.087634345104526,,30,3678,0,0,0,0
20200520,S92000003,3,18,2921,5,,428,,39.20559210978299,,18,2921,0,0,0,0
20200520,S92000003,4,20,3101,2,,410,,36.78578381981785,,20,3101,0,0,0,0
20200520,S92000003,5,18,2807,2,,344,,31.465669034214343,,18,2807,0,0,0,0
20200521,S92000003,1,35,3990,5,,598,,55.23091231677053,,35,3990,0,0,0,0
20200521,S92000003,2,23,3701,4,,536,,49.45671430258651,,23,3701,0,0,0,0
20200521,S92000003,3,18,2939,6,,434,,39.75520321412574,,18,2939,0,0,0,0
20200521,S92000003,4,15,3116,5,,415,,37.234390939571725,,15,3116,0,0,0,0
20200521,S92000003,5,20,2827,4,,348,,31.831548906705205,,20,2827,0,0,0,0
20200522,S92000003,1,20,4010,2,,600,,55.41563108706072,,20,4010,0,0,0,0
20200522,S92000003,2,19,3720,5,,541,,49.91806424943899,,19,3720,0,0,0,0
20200522,S92000003,3,23,2962,0,,434,,39.75520321412574,,23,2962,0,0,0,0
20200522,S92000003,4,14,3130,5,,420,,37.6829980593256,,14,3130,0,0,0,0
20200522,S92000003,5,14,2841,5,,353,,32.28889874731879,,14,2841,0,0,0,0
20200523,S92000003,1,14,4024,4,,604,,55.78506862764113,,14,4024,0,0,0,0
20200523,S92000003,2,15,3735,3,,544,,50.194874217550485,,15,3735,0,0,0,0
20200523,S92000003,3,6,2968,1,,435,,39.846805064849526,,6,2968,0,0,0,0
20200523,S92000003,4,7,3137,3,,423,,37.95216233117792,,7,3137,0,0,0,0
20200523,S92000003,5,8,2849,0,,353,,32.28889874731879,,8,2849,0,0,0,0
20200524,S92000003,1,11,4035,2,,606,,55.969787397931334,,11,4035,0,0,0,0
20200524,S92000003,2,13,3748,1,,545,,50.28714420692099,,13,3748,0,0,0,0
20200524,S92000003,3,11,2979,4,,439,,40.2132124677447,,11,2979,0,0,0,0
20200524,S92000003,4,9,3146,0,,423,,37.95216233117792,,9,3146,0,0,0,0
20200524,S92000003,5,9,2858,1,,354,,32.380368715441506,,9,2858,0,0,0,0
20200525,S92000003,1,33,4068,4,,610,,56.33922493851174,,33,4068,0,0,0,0
20200525,S92000003,2,20,3768,2,,547,,50.47168418566198,,20,3768,0,0,0,0
20200525,S92000003,3,16,2995,3,,442,,40.48801801991608,,16,2995,0,0,0,0
20200525,S92000003,4,10,3156,3,,426,,38.22132660303025,,10,3156,0,0,0,0
20200525,S92000003,5,16,2874,2,,356,,32.56330865168693,,16,2874,0,0,0,0
20200526,S92000003,1,115,4183,2,,612,,56.523943708801944,,115,4183,0,0,0,0
20200526,S92000003,2,100,3868,3,,550,,50.74849415377347,,100,3868,0,0,0,0
20200526,S92000003,3,68,3063,3,,445,,40.76282357208745,,68,3063,0,0,0,0
20200526,S92000003,4,99,3255,5,,431,,38.66993372278412,,99,3255,0,0,0,0
20200526,S92000003,5,85,2959,1,,357,,32.654778619809655,,85,2959,0,0,0,0
20200527,S92000003,1,14,4197,4,,616,,56.89338124938235,,14,4197,0,0,0,0
20200527,S92000003,2,22,3890,2,,552,,50.93303413251447,,22,3890,0,0,0,0
20200527,S92000003,3,21,3084,3,,448,,41.03762912425883,,21,3084,0,0,0,0
20200527,S92000003,4,6,3261,3,,434,,38.939097994636455,,6,3261,0,0,0,0
20200527,S92000003,5,3,2962,4,,361,,33.02065849230051,,3,2962,0,0,0,0
20200528,S92000003,1,8,4205,3,,619,,57.17045940481765,,8,4205,0,0,0,0
20200528,S92000003,2,10,3900,7,,559,,51.57892405810795,,10,3900,0,0,0,0
20200528,S92000003,3,20,3104,2,,450,,41.22083282570641,,20,3104,0,0,0,0
20200528,S92000003,4,10,3271,3,,437,,39.20826226648878,,10,3271,0,0,0,0
20200528,S92000003,5,6,2968,1,,362,,33.11212846042323,,6,2968,0,0,0,0
20200529,S92000003,1,8,4213,4,,623,,57.53989694539806,,8,4213,0,0,0,0
20200529,S92000003,2,3,3903,2,,561,,51.763464036848944,,3,3903,0,0,0,0
20200529,S92000003,3,6,3110,4,,454,,41.58724022860158,,6,3110,0,0,0,0
20200529,S92000003,4,9,3280,0,,437,,39.20826226648878,,9,3280,0,0,0,0
20200529,S92000003,5,4,2972,1,,363,,33.203598428545945,,4,2972,0,0,0,0
20200530,S92000003,1,10,4223,2,,625,,57.72461571568826,,10,4223,0,0,0,0
20200530,S92000003,2,10,3913,1,,562,,51.85573402621944,,10,3913,0,0,0,0
20200530,S92000003,3,7,3117,2,,456,,41.77044393004916,,7,3117,0,0,0,0
20200530,S92000003,4,9,3289,0,,437,,39.20826226648878,,9,3289,0,0,0,0
20200530,S92000003,5,4,2976,1,,364,,33.29506839666867,,4,2976,0,0,0,0
20200531,S92000003,1,6,4229,1,,626,,57.81697510083335,,6,4229,0,0,0,0
20200531,S92000003,2,10,3923,2,,564,,52.04027400496044,,10,3923,0,0,0,0
20200531,S92000003,3,1,3118,1,,457,,41.86204578077295,,1,3118,0,0,0,0
20200531,S92000003,4,3,3292,2,,439,,39.38770511439033,,3,3292,0,0,0,0
20200531,S92000003,5,2,2978,0,,364,,33.29506839666867,,2,2978,0,0,0,0
20200601,S92000003,1,12,4241,0,,626,,57.81697510083335,,12,4241,0,0,0,0
20200601,S92000003,2,13,3936,1,,565,,52.13254399433093,,13,3936,0,0,0,0
20200601,S92000003,3,7,3125,0,,457,,41.86204578077295,,7,3125,0,0,0,0
20200601,S92000003,4,1,3293,1,,440,,39.477426538341106,,1,3293,0,0,0,0
20200601,S92000003,5,4,2982,1,,365,,33.386538364791384,,4,2982,0,0,0,0
20200602,S92000003,1,8,4249,2,,628,,58.00169387112357,,8,4249,0,0,0,0
20200602,S92000003,2,14,3950,1,,566,,52.224813983701424,,14,3950,0,0,0,0
20200602,S92000003,3,8,3133,2,,459,,42.04524948222054,,8,3133,0,0,0,0
20200602,S92000003,4,7,3300,1,,441,,39.56714796229188,,7,3300,0,0,0,0
20200602,S92000003,5,8,2990,0,,365,,33.386538364791384,,8,2990,0,0,0,0
20200603,S92000003,1,7,4256,2,,630,,58.18641264141376,,7,4256,0,0,0,0
20200603,S92000003,2,8,3958,3,,569,,52.50162395181292,,8,3958,0,0,0,0
20200603,S92000003,3,6,3139,2,,461,,42.22845318366812,,6,3139,0,0,0,0
20200603,S92000003,4,9,3309,1,,442,,39.656869386242654,,9,3309,0,0,0,0
20200603,S92000003,5,4,2994,0,,365,,33.386538364791384,,4,2994,0,0,0,0
20200604,S92000003,1,12,4268,0,,630,,58.18641264141376,,12,4268,0,0,0,0
20200604,S92000003,2,9,3967,0,,569,,52.50162395181292,,9,3967,0,0,0,0
20200604,S92000003,3,7,3146,1,,462,,42.32005503439191,,7,3146,0,0,0,0
20200604,S92000003,4,5,3314,0,,442,,39.656869386242654,,5,3314,0,0,0,0
20200604,S92000003,5,2,2996,0,,365,,33.386538364791384,,2,2996,0,0,0,0
