WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20211031,S37000033,3,All,d,98,94.5,3.7
20211031,S37000033,4,All,d,158,130,21.5
20211031,S37000033,5,All,d,90,81,11.1
20211031,S37000034,1,All,d,923,1044.5,-11.6
20211031,S37000034,2,All,d,326,328,-0.6
20211031,S37000034,3,All,d,174,188.5,-7.7
20211031,S37000034,4,All,d,163,160,1.9
20211031,S37000034,5,All,d,137,138.5,-1.1
20211031,S37000035,1,All,d,415,424.5,-2.2
20211031,S37000035,2,All,d,289,317.5,-9
20211031,S37000035,3,All,d,134,155,-13.5
20211031,S37000035,4,All,d,148,136.5,8.4
20211031,S37000035,5,All,d,80,86.5,-7.5
20211107,S37000001,1,All,d,84,68.5,22.6
20211107,S37000001,2,All,d,143,147,-2.7
20211107,S37000001,3,All,d,72,77.5,-7.1
20211107,S37000001,4,All,d,71,78,-9
20211107,S37000001,5,All,d,138,155.5,-11.3
20211107,S37000002,1,All,d,26,24.5,6.1
20211107,S37000002,2,All,d,60,71,-15.5
20211107,S37000002,3,All,d,120,146.5,-18.1
20211107,S37000002,4,All,d,198,206.5,-4.1
20211107,S37000002,5,All,d,127,146,-13
20211107,S37000003,1,All,d,39,26.5,47.2
20211107,S37000003,2,All,d,74,74,-0
20211107,S37000003,3,All,d,94,111,-15.3
20211107,S37000003,4,All,d,85,97.5,-12.8
20211107,S37000003,5,All,d,27,33.5,-19.4
20211107,S37000004,1,All,d,38,40.5,-6.2
20211107,S37000004,2,All,d,54,56,-3.6
20211107,S37000004,3,All,d,139,132,5.3
20211107,S37000004,4,All,d,41,57,-28.1
20211107,S37000004,5,All,d,10,26,-61.5
20211107,S37000005,1,All,d,103,108,-4.6
20211107,S37000005,2,All,d,78,77.5,0.6
20211107,S37000005,3,All,d,70,60,16.7
20211107,S37000005,4,All,d,73,84.5,-13.6
20211107,S37000005,5,All,d,55,87.5,-37.1
20211107,S37000006,1,All,d,44,56,-21.4
20211107,S37000006,2,All,d,113,136,-16.9
20211107,S37000006,3,All,d,174,180,-3.3
20211107,S37000006,4,All,d,54,73.5,-26.5
20211107,S37000006,5,All,d,35,35,-0
20211107,S37000007,1,All,d,214,188.5,13.5
20211107,S37000007,2,All,d,85,93.5,-9.1
20211107,S37000007,3,All,d,50,43.5,14.9
20211107,S37000007,4,All,d,57,54.5,4.6
20211107,S37000007,5,All,d,61,51,19.6
20211107,S37000008,1,All,d,144,130,10.8
20211107,S37000008,2,All,d,95,112.5,-15.6
20211107,S37000008,3,All,d,55,68,-19.1
20211107,S37000008,4,All,d,59,54.5,8.3
20211107,S37000008,5,All,d,30,36.5,-17.8
20211107,S37000009,1,All,d,17,16.5,3
20211107,S37000009,2,All,d,59,70.5,-16.3
20211107,S37000009,3,All,d,28,33,-15.2
20211107,S37000009,4,All,d,55,63,-12.7
20211107,S37000009,5,All,d,125,137.5,-9.1
20211107,S37000010,1,All,d,20,16.5,21.2
20211107,S37000010,2,All,d,74,69.5,6.5
20211107,S37000010,3,All,d,60,53,13.2
20211107,S37000010,4,All,d,52,48,8.3
20211107,S37000010,5,All,d,45,35,28.6
20211107,S37000011,1,All,d,24,18,33.3
20211107,S37000011,2,All,d,49,35,40
20211107,S37000011,3,All,d,26,20.5,26.8
20211107,S37000011,4,All,d,44,45,-2.2
20211107,S37000011,5,All,d,103,117.5,-12.3
20211107,S37000012,1,All,d,202,168.5,19.9
20211107,S37000012,2,All,d,186,201,-7.5
20211107,S37000012,3,All,d,133,144.5,-8
20211107,S37000012,4,All,d,189,192,-1.6
20211107,S37000012,5,All,d,352,384,-8.3
20211107,S37000013,1,All,d,100,120.5,-17
20211107,S37000013,2,All,d,116,140.5,-17.4
20211107,S37000013,3,All,d,122,139.5,-12.5
20211107,S37000013,4,All,d,64,74.5,-14.1
20211107,S37000013,5,All,d,62,68.5,-9.5
20211107,S37000016,1,All,d,76,87.5,-13.1
20211107,S37000016,2,All,d,124,152.5,-18.7
20211107,S37000016,3,All,d,210,221.5,-5.2
20211107,S37000016,4,All,d,164,206.5,-20.6
20211107,S37000016,5,All,d,32,49.5,-35.4
20211107,S37000017,1,All,d,130,131.5,-1.1
20211107,S37000017,2,All,d,41,29.5,39
20211107,S37000017,3,All,d,50,32,56.2
20211107,S37000017,4,All,d,30,31,-3.2
20211107,S37000017,5,All,d,19,29,-34.5
20211107,S37000018,1,All,d,20,23,-13
20211107,S37000018,2,All,d,102,89,14.6
20211107,S37000018,3,All,d,59,58.5,0.9
20211107,S37000018,4,All,d,45,32,40.6
20211107,S37000018,5,All,d,33,23.5,40.4
20211107,S37000019,1,All,d,6,7,-14.3
20211107,S37000019,2,All,d,34,31,9.7
20211107,S37000019,3,All,d,73,72,1.4
20211107,S37000019,4,All,d,74,90.5,-18.2
20211107,S37000019,5,All,d,20,19,5.3
20211107,S37000020,1,All,d,179,219,-18.3
20211107,S37000020,2,All,d,81,87.5,-7.4
20211107,S37000020,3,All,d,73,59,23.7
20211107,S37000020,4,All,d,56,48.5,15.5
20211107,S37000020,5,All,d,34,33.5,1.5
20211107,S37000022,2,All,d,5,6.5,-23.1
20211107,S37000022,3,All,d,9,11.5,-21.7
20211107,S37000022,4,All,d,42,30.5,37.7
20211107,S37000024,1,All,d,166,147,12.9
20211107,S37000024,2,All,d,139,137,1.5
20211107,S37000024,3,All,d,94,88.5,6.2
20211107,S37000024,4,All,d,92,60.5,52.1
20211107,S37000024,5,All,d,91,80,13.8
20211107,S37000025,1,All,d,14,28,-50
20211107,S37000025,2,All,d,50,60,-16.7
20211107,S37000025,3,All,d,106,127,-16.5
20211107,S37000025,4,All,d,66,89.5,-26.3
20211107,S37000025,5,All,d,13,22.5,-42.2
20211107,S37000026,3,All,d,18,26.5,-32.1
20211107,S37000026,4,All,d,27,30,-10
20211107,S37000027,1,All,d,64,94.5,-32.3
20211107,S37000027,2,All,d,100,117,-14.5
20211107,S37000027,3,All,d,93,83.5,11.4
20211107,S37000027,4,All,d,54,52,3.8
20211107,S37000027,5,All,d,65,69,-5.8
20211107,S37000028,1,All,d,220,249.5,-11.8
20211107,S37000028,2,All,d,229,261,-12.3
20211107,S37000028,3,All,d,161,196.5,-18.1
20211107,S37000028,4,All,d,124,148,-16.2
20211107,S37000028,5,All,d,112,103.5,8.2
20211107,S37000029,1,All,d,140,133.5,4.9
20211107,S37000029,2,All,d,73,71,2.8
20211107,S37000029,3,All,d,37,52,-28.8
20211107,S37000029,4,All,d,14,26.5,-47.2
20211107,S37000029,5,All,d,8,8,-0
20211107,S37000030,1,All,d,99,97,2.1
20211107,S37000030,2,All,d,150,172,-12.8
20211107,S37000030,3,All,d,103,105.5,-2.4
20211107,S37000030,4,All,d,103,80,28.7
20211107,S37000030,5,All,d,82,60.5,35.5
20211107,S37000031,2,All,d,10,17.5,-42.9
20211107,S37000031,3,All,d,66,68.5,-3.6
20211107,S37000032,1,All,d,282,276.5,2
20211107,S37000032,2,All,d,269,277,-2.9
20211107,S37000032,3,All,d,213,204.5,4.2
20211107,S37000032,4,All,d,181,203,-10.8
20211107,S37000032,5,All,d,164,165,-0.6
20211107,S37000033,1,All,d,34,35.5,-4.2
20211107,S37000033,2,All,d,70,57,22.8
20211107,S37000033,3,All,d,102,99.5,2.5
20211107,S37000033,4,All,d,151,138,9.4
20211107,S37000033,5,All,d,95,98.5,-3.6
20211107,S37000034,1,All,d,1003,1029.5,-2.6
20211107,S37000034,2,All,d,298,329,-9.4
20211107,S37000034,3,All,d,212,215.5,-1.6
20211107,S37000034,4,All,d,157,164,-4.3
20211107,S37000034,5,All,d,117,133.5,-12.4
20211107,S37000035,1,All,d,359,433,-17.1
20211107,S37000035,2,All,d,285,323.5,-11.9
20211107,S37000035,3,All,d,140,158,-11.4
20211107,S37000035,4,All,d,139,139.5,-0.4
20211107,S37000035,5,All,d,76,91.5,-16.9
20211114,S37000001,1,All,d,79,73.5,7.5
20211114,S37000001,2,All,d,114,135,-15.6
20211114,S37000001,3,All,d,78,80.5,-3.1
20211114,S37000001,4,All,d,39,72.5,-46.2
20211114,S37000001,5,All,d,153,157.5,-2.9
20211114,S37000002,1,All,d,19,19.5,-2.6
20211114,S37000002,2,All,d,56,79,-29.1
20211114,S37000002,3,All,d,105,142.5,-26.3
20211114,S37000002,4,All,d,221,211.5,4.5
20211114,S37000002,5,All,d,134,133.5,0.4
20211114,S37000003,1,All,d,25,23,8.7
20211114,S37000003,2,All,d,94,80,17.5
20211114,S37000003,3,All,d,94,91.5,2.7
20211114,S37000003,4,All,d,80,87.5,-8.6
20211114,S37000003,5,All,d,47,36,30.6
20211114,S37000004,1,All,d,29,30,-3.3
20211114,S37000004,2,All,d,43,53,-18.9
20211114,S37000004,3,All,d,100,116.5,-14.2
20211114,S37000004,4,All,d,37,61.5,-39.8
20211114,S37000004,5,All,d,17,20,-15
20211114,S37000005,1,All,d,98,95.5,2.6
20211114,S37000005,2,All,d,89,92.5,-3.8
20211114,S37000005,3,All,d,61,77,-20.8
20211114,S37000005,4,All,d,84,101,-16.8
20211114,S37000005,5,All,d,85,79,7.6
20211114,S37000006,1,All,d,43,52,-17.3
20211114,S37000006,2,All,d,106,123,-13.8
20211114,S37000006,3,All,d,159,182.5,-12.9
20211114,S37000006,4,All,d,70,77.5,-9.7
20211114,S37000006,5,All,d,35,39.5,-11.4
20211114,S37000007,1,All,d,224,213,5.2
20211114,S37000007,2,All,d,91,107,-15
20211114,S37000007,3,All,d,35,50,-30
20211114,S37000007,4,All,d,54,58.5,-7.7
20211114,S37000007,5,All,d,53,53.5,-0.9
20211114,S37000008,1,All,d,135,143.5,-5.9
20211114,S37000008,2,All,d,84,115.5,-27.3
20211114,S37000008,3,All,d,66,68,-2.9
20211114,S37000008,4,All,d,43,55.5,-22.5
20211114,S37000008,5,All,d,36,28.5,26.3
20211114,S37000009,1,All,d,19,14,35.7
20211114,S37000009,2,All,d,68,70,-2.9
20211114,S37000009,3,All,d,13,22.5,-42.2
20211114,S37000009,4,All,d,61,67,-9
20211114,S37000009,5,All,d,115,129.5,-11.2
20211114,S37000010,1,All,d,13,18,-27.8
20211114,S37000010,2,All,d,77,86.5,-11
20211114,S37000010,3,All,d,54,53.5,0.9
20211114,S37000010,4,All,d,63,50,26
20211114,S37000010,5,All,d,22,32.5,-32.3
20211114,S37000011,1,All,d,23,21,9.5
20211114,S37000011,2,All,d,31,30,3.3
20211114,S37000011,3,All,d,19,22,-13.6
20211114,S37000011,4,All,d,37,57.5,-35.7
20211114,S37000011,5,All,d,104,113,-8
20211114,S37000012,1,All,d,172,201,-14.4
20211114,S37000012,2,All,d,205,198,3.5
20211114,S37000012,3,All,d,145,152.5,-4.9
20211114,S37000012,4,All,d,191,174.5,9.5
20211114,S37000012,5,All,d,358,389.5,-8.1
20211114,S37000013,1,All,d,111,117,-5.1
20211114,S37000013,2,All,d,119,148.5,-19.9
20211114,S37000013,3,All,d,113,143,-21
20211114,S37000013,4,All,d,64,82,-22
20211114,S37000013,5,All,d,79,58.5,35
20211114,S37000016,1,All,d,85,91.5,-7.1
20211114,S37000016,2,All,d,128,132,-3
20211114,S37000016,3,All,d,198,232.5,-14.8
20211114,S37000016,4,All,d,207,202,2.5
20211114,S37000016,5,All,d,50,49,2
20211114,S37000017,1,All,d,125,131.5,-4.9
20211114,S37000017,2,All,d,24,33.5,-28.4
20211114,S37000017,3,All,d,27,33.5,-19.4
20211114,S37000017,4,All,d,24,30.5,-21.3
20211114,S37000017,5,All,d,21,36,-41.7
20211114,S37000018,1,All,d,25,24,4.2
20211114,S37000018,2,All,d,98,98.5,-0.5
20211114,S37000018,3,All,d,58,57,1.8
20211114,S37000018,4,All,d,34,38.5,-11.7
20211114,S37000018,5,All,d,18,29,-37.9
20211114,S37000019,1,All,d,10,13.5,-25.9
20211114,S37000019,2,All,d,34,47,-27.7
20211114,S37000019,3,All,d,89,78.5,13.4
20211114,S37000019,4,All,d,76,82.5,-7.9
20211114,S37000019,5,All,d,30,23,30.4
20211114,S37000020,1,All,d,188,235.5,-20.2
20211114,S37000020,2,All,d,83,91.5,-9.3
20211114,S37000020,3,All,d,52,73.5,-29.3
20211114,S37000020,4,All,d,43,52,-17.3
20211114,S37000020,5,All,d,28,30,-6.7
20211114,S37000022,2,All,d,8,10,-20
20211114,S37000022,3,All,d,6,9.5,-36.8
20211114,S37000022,4,All,d,43,34,26.5
20211114,S37000024,1,All,d,239,148.5,60.9
20211114,S37000024,2,All,d,178,138,29
20211114,S37000024,3,All,d,91,91.5,-0.5
20211114,S37000024,4,All,d,72,47,53.2
20211114,S37000024,5,All,d,98,76,28.9
20211114,S37000025,1,All,d,19,27,-29.6
20211114,S37000025,2,All,d,56,60,-6.7
20211114,S37000025,3,All,d,103,131.5,-21.7
20211114,S37000025,4,All,d,70,85.5,-18.1
20211114,S37000025,5,All,d,24,25.5,-5.9
20211114,S37000026,3,All,d,17,26,-34.6
20211114,S37000026,4,All,d,25,39.5,-36.7
20211114,S37000027,1,All,d,66,87,-24.1
20211114,S37000027,2,All,d,111,117,-5.1
20211114,S37000027,3,All,d,91,82.5,10.3
20211114,S37000027,4,All,d,56,57.5,-2.6
20211114,S37000027,5,All,d,50,60.5,-17.4
20211114,S37000028,1,All,d,235,245.5,-4.3
20211114,S37000028,2,All,d,207,274,-24.5
20211114,S37000028,3,All,d,166,207,-19.8
20211114,S37000028,4,All,d,149,155.5,-4.2
20211114,S37000028,5,All,d,100,118.5,-15.6
20211114,S37000029,1,All,d,124,139,-10.8
20211114,S37000029,2,All,d,67,83,-19.3
20211114,S37000029,3,All,d,50,52,-3.8
20211114,S37000029,4,All,d,32,16,100
20211114,S37000029,5,All,d,16,11.5,39.1
20211114,S37000030,1,All,d,105,114.5,-8.3
20211114,S37000030,2,All,d,149,163,-8.6
20211114,S37000030,3,All,d,106,110,-3.6
20211114,S37000030,4,All,d,106,94.5,12.2
20211114,S37000030,5,All,d,53,61,-13.1
20211114,S37000031,2,All,d,16,18,-11.1
20211114,S37000031,3,All,d,70,85,-17.6
20211114,S37000032,1,All,d,296,313.5,-5.6
20211114,S37000032,2,All,d,286,309,-7.4
20211114,S37000032,3,All,d,201,210.5,-4.5
20211114,S37000032,4,All,d,170,198.5,-14.4
20211114,S37000032,5,All,d,156,170.5,-8.5
20211114,S37000033,1,All,d,37,28,32.1
20211114,S37000033,2,All,d,62,71.5,-13.3
20211114,S37000033,3,All,d,102,106.5,-4.2
20211114,S37000033,4,All,d,156,149.5,4.3
20211114,S37000033,5,All,d,104,87.5,18.9
20211114,S37000034,1,All,d,938,1126,-16.7
20211114,S37000034,2,All,d,313,341.5,-8.3
20211114,S37000034,3,All,d,187,206.5,-9.4
20211114,S37000034,4,All,d,164,163.5,0.3
20211114,S37000034,5,All,d,132,133,-0.8
20211114,S37000035,1,All,d,424,464,-8.6
20211114,S37000035,2,All,d,285,355,-19.7
20211114,S37000035,3,All,d,149,164,-9.1
20211114,S37000035,4,All,d,149,161.5,-7.7
20211114,S37000035,5,All,d,70,75.5,-7.3
20211121,S37000001,1,All,d,71,76,-6.6
20211121,S37000001,2,All,d,120,159,-24.5
20211121,S37000001,3,All,d,74,78.5,-5.7
20211121,S37000001,4,All,d,82,71.5,14.7
20211121,S37000001,5,All,d,143,158.5,-9.8
20211121,S37000002,1,All,d,24,20,20
20211121,S37000002,2,All,d,54,76.5,-29.4
20211121,S37000002,3,All,d,115,122,-5.7
20211121,S37000002,4,All,d,198,211,-6.2
20211121,S37000002,5,All,d,129,128,0.8
20211121,S37000003,1,All,d,27,26,3.8
20211121,S37000003,2,All,d,81,70,15.7
20211121,S37000003,3,All,d,100,99.5,0.5
20211121,S37000003,4,All,d,92,95,-3.2
20211121,S37000003,5,All,d,34,30.5,11.5
20211121,S37000004,1,All,d,51,38.5,32.5
20211121,S37000004,2,All,d,47,57.5,-18.3
20211121,S37000004,3,All,d,146,129,13.2
20211121,S37000004,4,All,d,50,45.5,9.9
20211121,S37000004,5,All,d,21,22.5,-6.7
20211121,S37000005,1,All,d,76,127.5,-40.4
20211121,S37000005,2,All,d,82,90.5,-9.4
20211121,S37000005,3,All,d,65,75,-13.3
20211121,S37000005,4,All,d,88,91.5,-3.8
20211121,S37000005,5,All,d,78,82,-4.9
20211121,S37000006,1,All,d,38,50,-24
20211121,S37000006,2,All,d,133,139,-4.3
20211121,S37000006,3,All,d,205,193,6.2
20211121,S37000006,4,All,d,64,67.5,-5.2
20211121,S37000006,5,All,d,31,36.5,-15.1
20211121,S37000007,1,All,d,198,202,-2
20211121,S37000007,2,All,d,95,97.5,-2.6
20211121,S37000007,3,All,d,41,42.5,-3.5
20211121,S37000007,4,All,d,54,56,-3.6
20211121,S37000007,5,All,d,60,55,9.1
20211121,S37000008,1,All,d,146,161,-9.3
20211121,S37000008,2,All,d,93,114,-18.4
20211121,S37000008,3,All,d,51,60,-15
20211121,S37000008,4,All,d,51,55.5,-8.1
20211121,S37000008,5,All,d,24,32.5,-26.2
20211121,S37000009,1,All,d,27,14,92.9
20211121,S37000009,2,All,d,73,57.5,27
20211121,S37000009,3,All,d,18,23.5,-23.4
20211121,S37000009,4,All,d,67,71,-5.6
20211121,S37000009,5,All,d,155,134.5,15.2
20211121,S37000010,1,All,d,24,15,60
20211121,S37000010,2,All,d,74,99,-25.3
20211121,S37000010,3,All,d,70,62.5,12
20211121,S37000010,4,All,d,38,49.5,-23.2
20211121,S37000010,5,All,d,42,39.5,6.3
20211121,S37000011,1,All,d,20,21,-4.8
20211121,S37000011,2,All,d,38,31,22.6
20211121,S37000011,3,All,d,25,25.5,-2
20211121,S37000011,4,All,d,40,42,-4.8
20211121,S37000011,5,All,d,100,111,-9.9
20211121,S37000012,1,All,d,200,202,-1
20211121,S37000012,2,All,d,210,203,3.4
20211121,S37000012,3,All,d,143,140.5,1.8
20211121,S37000012,4,All,d,159,202.5,-21.5
20211121,S37000012,5,All,d,378,403,-6.2
20211121,S37000013,1,All,d,90,115.5,-22.1
20211121,S37000013,2,All,d,115,131.5,-12.5
20211121,S37000013,3,All,d,136,143,-4.9
20211121,S37000013,4,All,d,74,80,-7.5
20211121,S37000013,5,All,d,62,88,-29.5
20211121,S37000016,1,All,d,102,99,3
20211121,S37000016,2,All,d,109,150,-27.3
20211121,S37000016,3,All,d,230,244.5,-5.9
20211121,S37000016,4,All,d,220,186.5,18
20211121,S37000016,5,All,d,33,48,-31.2
20211121,S37000017,1,All,d,118,136,-13.2
20211121,S37000017,2,All,d,28,28.5,-1.8
20211121,S37000017,3,All,d,42,35,20
20211121,S37000017,4,All,d,24,27,-11.1
20211121,S37000017,5,All,d,28,30,-6.7
20211121,S37000018,1,All,d,19,31.5,-39.7
20211121,S37000018,2,All,d,79,96.5,-18.1
20211121,S37000018,3,All,d,53,55,-3.6
20211121,S37000018,4,All,d,47,36,30.6
20211121,S37000018,5,All,d,19,31.5,-39.7
20211121,S37000019,1,All,d,6,9,-33.3
20211121,S37000019,2,All,d,34,43,-20.9
20211121,S37000019,3,All,d,72,83,-13.3
20211121,S37000019,4,All,d,72,75.5,-4.6
20211121,S37000019,5,All,d,16,22.5,-28.9
20211121,S37000020,1,All,d,200,216,-7.4
20211121,S37000020,2,All,d,78,94.5,-17.5
20211121,S37000020,3,All,d,66,62,6.5
20211121,S37000020,4,All,d,50,50.5,-1
20211121,S37000020,5,All,d,30,30.5,-1.6
20211121,S37000022,2,All,d,10,12,-16.7
20211121,S37000022,3,All,d,6,11,-45.5
20211121,S37000022,4,All,d,27,31.5,-14.3
20211121,S37000024,1,All,d,195,158.5,23
20211121,S37000024,2,All,d,134,147,-8.8
20211121,S37000024,3,All,d,82,90.5,-9.4
20211121,S37000024,4,All,d,63,65,-3.1
20211121,S37000024,5,All,d,54,83,-34.9
20211121,S37000025,1,All,d,18,26,-30.8
20211121,S37000025,2,All,d,56,72,-22.2
20211121,S37000025,3,All,d,101,133.5,-24.3
20211121,S37000025,4,All,d,72,86.5,-16.8
20211121,S37000025,5,All,d,8,23.5,-66
20211121,S37000026,3,All,d,21,28.5,-26.3
20211121,S37000026,4,All,d,20,29.5,-32.2
20211121,S37000027,1,All,d,73,87.5,-16.6
20211121,S37000027,2,All,d,67,98.5,-32
20211121,S37000027,3,All,d,91,77,18.2
20211121,S37000027,4,All,d,47,55.5,-15.3
20211121,S37000027,5,All,d,74,69.5,6.5
20211121,S37000028,1,All,d,207,251,-17.5
20211121,S37000028,2,All,d,223,254,-12.2
20211121,S37000028,3,All,d,171,201,-14.9
20211121,S37000028,4,All,d,134,160,-16.2
20211121,S37000028,5,All,d,112,134.5,-16.7
20211121,S37000029,1,All,d,130,128,1.6
20211121,S37000029,2,All,d,112,97.5,14.9
20211121,S37000029,3,All,d,51,44.5,14.6
20211121,S37000029,4,All,d,19,17.5,8.6
20211121,S37000029,5,All,d,11,11,-0
20211121,S37000030,1,All,d,99,106,-6.6
20211121,S37000030,2,All,d,165,185.5,-11.1
20211121,S37000030,3,All,d,100,113.5,-11.9
20211121,S37000030,4,All,d,86,85,1.2
20211121,S37000030,5,All,d,55,71.5,-23.1
20211121,S37000031,2,All,d,10,14.5,-31
20211121,S37000031,3,All,d,76,72.5,4.8
20211121,S37000032,1,All,d,257,296,-13.2
20211121,S37000032,2,All,d,263,289,-9
20211121,S37000032,3,All,d,195,231,-15.6
20211121,S37000032,4,All,d,183,209.5,-12.6
20211121,S37000032,5,All,d,147,167.5,-12.2
20211121,S37000033,1,All,d,30,32.5,-7.7
20211121,S37000033,2,All,d,54,65.5,-17.6
20211121,S37000033,3,All,d,94,100.5,-6.5
20211121,S37000033,4,All,d,169,158.5,6.6
20211121,S37000033,5,All,d,90,98.5,-8.6
20211121,S37000034,1,All,d,1026,1157.5,-11.4
20211121,S37000034,2,All,d,283,316,-10.4
20211121,S37000034,3,All,d,187,207.5,-9.9
20211121,S37000034,4,All,d,149,178,-16.3
20211121,S37000034,5,All,d,135,136.5,-1.1
20211121,S37000035,1,All,d,382,472,-19.1
20211121,S37000035,2,All,d,265,328.5,-19.3
20211121,S37000035,3,All,d,135,147.5,-8.5
20211121,S37000035,4,All,d,148,151.5,-2.3
20211121,S37000035,5,All,d,73,79.5,-8.2
20211128,S37000001,1,All,d,62,67,-7.5
20211128,S37000001,2,All,d,125,133,-6
20211128,S37000001,3,All,d,76,91.5,-16.9
20211128,S37000001,4,All,d,50,73.5,-32
20211128,S37000001,5,All,d,127,165,-23
20211128,S37000002,1,All,d,28,24.5,14.3
20211128,S37000002,2,All,d,68,64.5,5.4
20211128,S37000002,3,All,d,117,134.5,-13
20211128,S37000002,4,All,d,193,236.5,-18.4
20211128,S37000002,5,All,d,132,151.5,-12.9
20211128,S37000003,1,All,d,27,29.5,-8.5
20211128,S37000003,2,All,d,82,75,9.3
20211128,S37000003,3,All,d,104,88.5,17.5
20211128,S37000003,4,All,d,101,80.5,25.5
20211128,S37000003,5,All,d,40,36.5,9.6
20211128,S37000004,1,All,d,22,26.5,-17
20211128,S37000004,2,All,d,50,50.5,-1
20211128,S37000004,3,All,d,119,112,6.2
20211128,S37000004,4,All,d,49,50,-2
20211128,S37000004,5,All,d,15,19,-21.1
20211128,S37000005,1,All,d,85,103,-17.5
20211128,S37000005,2,All,d,68,87,-21.8
20211128,S37000005,3,All,d,66,74,-10.8
20211128,S37000005,4,All,d,69,94,-26.6
20211128,S37000005,5,All,d,71,81,-12.3
20211128,S37000006,1,All,d,42,67.5,-37.8
20211128,S37000006,2,All,d,134,132,1.5
20211128,S37000006,3,All,d,159,189.5,-16.1
20211128,S37000006,4,All,d,85,83.5,1.8
20211128,S37000006,5,All,d,27,42,-35.7
20211128,S37000007,1,All,d,189,218.5,-13.5
20211128,S37000007,2,All,d,81,100,-19
20211128,S37000007,3,All,d,47,41,14.6
20211128,S37000007,4,All,d,54,59.5,-9.2
20211128,S37000007,5,All,d,54,58,-6.9
20211128,S37000008,1,All,d,125,161,-22.4
20211128,S37000008,2,All,d,91,112.5,-19.1
20211128,S37000008,3,All,d,48,72.5,-33.8
20211128,S37000008,4,All,d,42,53,-20.8
20211128,S37000008,5,All,d,22,34,-35.3
20211128,S37000009,1,All,d,26,18,44.4
20211128,S37000009,2,All,d,56,57.5,-2.6
20211128,S37000009,3,All,d,14,22,-36.4
20211128,S37000009,4,All,d,65,68,-4.4
20211128,S37000009,5,All,d,124,118,5.1
20211128,S37000010,1,All,d,26,15,73.3
20211128,S37000010,2,All,d,71,79,-10.1
20211128,S37000010,3,All,d,64,58.5,9.4
20211128,S37000010,4,All,d,58,47,23.4
20211128,S37000010,5,All,d,43,33.5,28.4
20211128,S37000011,1,All,d,21,13.5,55.6
20211128,S37000011,2,All,d,28,31.5,-11.1
20211128,S37000011,3,All,d,17,21,-19
20211128,S37000011,4,All,d,24,50,-52
20211128,S37000011,5,All,d,114,124,-8.1
20211128,S37000012,1,All,d,179,199,-10.1
20211128,S37000012,2,All,d,194,189.5,2.4
20211128,S37000012,3,All,d,126,142,-11.3
20211128,S37000012,4,All,d,175,185,-5.4
20211128,S37000012,5,All,d,364,399,-8.8
20211128,S37000013,1,All,d,91,115.5,-21.2
20211128,S37000013,2,All,d,91,149,-38.9
20211128,S37000013,3,All,d,116,139,-16.5
20211128,S37000013,4,All,d,64,75,-14.7
20211128,S37000013,5,All,d,66,74.5,-11.4
20211128,S37000016,1,All,d,77,97,-20.6
20211128,S37000016,2,All,d,119,149.5,-20.4
20211128,S37000016,3,All,d,203,236,-14
20211128,S37000016,4,All,d,199,198,0.5
20211128,S37000016,5,All,d,43,51,-15.7
20211128,S37000017,1,All,d,126,127.5,-1.2
20211128,S37000017,2,All,d,30,34,-11.8
20211128,S37000017,3,All,d,25,32.5,-23.1
20211128,S37000017,4,All,d,20,28.5,-29.8
20211128,S37000017,5,All,d,30,32,-6.2
20211128,S37000018,1,All,d,20,23.5,-14.9
20211128,S37000018,2,All,d,78,90.5,-13.8
20211128,S37000018,3,All,d,70,63.5,10.2
20211128,S37000018,4,All,d,39,36.5,6.8
20211128,S37000018,5,All,d,25,25.5,-2
20211128,S37000019,1,All,d,6,13.5,-55.6
20211128,S37000019,2,All,d,40,45.5,-12.1
20211128,S37000019,3,All,d,68,82,-17.1
20211128,S37000019,4,All,d,74,88.5,-16.4
20211128,S37000019,5,All,d,30,19,57.9
20211128,S37000020,1,All,d,171,228,-25
20211128,S37000020,2,All,d,66,80,-17.5
20211128,S37000020,3,All,d,59,59,-0
20211128,S37000020,4,All,d,47,53.5,-12.1
20211128,S37000020,5,All,d,29,21,38.1
20211128,S37000022,2,All,d,13,13,-0
20211128,S37000022,3,All,d,13,12,8.3
20211128,S37000022,4,All,d,38,35,8.6
20211128,S37000024,1,All,d,144,172,-16.3
20211128,S37000024,2,All,d,136,125.5,8.4
20211128,S37000024,3,All,d,89,81.5,9.2
20211128,S37000024,4,All,d,76,66,15.2
20211128,S37000024,5,All,d,96,89.5,7.3
20211128,S37000025,1,All,d,27,22,22.7
20211128,S37000025,2,All,d,52,63,-17.5
20211128,S37000025,3,All,d,101,129,-21.7
20211128,S37000025,4,All,d,80,93.5,-14.4
20211128,S37000025,5,All,d,16,21.5,-25.6
20211128,S37000026,2,All,d,7,8.5,-17.6
20211128,S37000026,3,All,d,20,25.5,-21.6
20211128,S37000026,4,All,d,19,36,-47.2
20211128,S37000027,1,All,d,82,94.5,-13.2
20211128,S37000027,2,All,d,105,116.5,-9.9
20211128,S37000027,3,All,d,73,87.5,-16.6
