WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200920,S08000016,,1,Emergency,,15,22,-31.8
20200920,S08000016,,2,Emergency,,39,51.5,-24.3
20200920,S08000016,,3,Emergency,,72,98.5,-26.9
20200920,S08000016,,4,Emergency,,54,66.5,-18.8
20200920,S08000016,,5,Emergency,,8,12,-33.3
20200920,S08000017,,1,Emergency,,39,50,-22
20200920,S08000017,,2,Emergency,,101,90.5,11.6
20200920,S08000017,,3,Emergency,,124,126.5,-2
20200920,S08000017,,4,Emergency,,36,50.5,-28.7
20200920,S08000017,,5,Emergency,,24,30.5,-21.3
20200920,S08000019,,1,Emergency,,128,150,-14.7
20200920,S08000019,,2,Emergency,,141,176,-19.9
20200920,S08000019,,3,Emergency,,121,150.5,-19.6
20200920,S08000019,,4,Emergency,,115,120.5,-4.6
20200920,S08000019,,5,Emergency,,99,105.5,-6.2
20200920,S08000020,,1,Emergency,,90,83.5,7.8
20200920,S08000020,,2,Emergency,,168,227,-26
20200920,S08000020,,3,Emergency,,217,211.5,2.6
20200920,S08000020,,4,Emergency,,309,280,10.4
20200920,S08000020,,5,Emergency,,230,246.5,-6.7
20200920,S08000022,,1,Emergency,,63,90,-30
20200920,S08000022,,2,Emergency,,107,118.5,-9.7
20200920,S08000022,,3,Emergency,,188,207.5,-9.4
20200920,S08000022,,4,Emergency,,141,158,-10.8
20200920,S08000022,,5,Emergency,,33,37,-10.8
20200920,S08000024,,1,Emergency,,320,275.5,16.2
20200920,S08000024,,2,Emergency,,469,451.5,3.9
20200920,S08000024,,3,Emergency,,291,296.5,-1.9
20200920,S08000024,,4,Emergency,,280,283.5,-1.2
20200920,S08000024,,5,Emergency,,396,362.5,9.2
20200920,S08000025,,3,Emergency,,8,7,14.3
20200920,S08000025,,4,Emergency,,20,16.5,21.2
20200920,S08000026,,3,Emergency,,17,24.5,-30.6
20200920,S08000026,,4,Emergency,,19,19.5,-2.6
20200920,S08000028,,2,Emergency,,9,9,-0
20200920,S08000028,,3,Emergency,,29,42.5,-31.8
20200920,S08000029,,1,Emergency,,184,217,-15.2
20200920,S08000029,,2,Emergency,,173,202.5,-14.6
20200920,S08000029,,3,Emergency,,119,158.5,-24.9
20200920,S08000029,,4,Emergency,,119,132.5,-10.2
20200920,S08000029,,5,Emergency,,79,96.5,-18.1
20200920,S08000030,,1,Emergency,,206,213.5,-3.5
20200920,S08000030,,2,Emergency,,162,190,-14.7
20200920,S08000030,,3,Emergency,,168,206,-18.4
20200920,S08000030,,4,Emergency,,235,251,-6.4
20200920,S08000030,,5,Emergency,,144,154,-6.5
20200920,S08000031,,1,Emergency,,1120,1191.5,-6
20200920,S08000031,,2,Emergency,,478,501.5,-4.7
20200920,S08000031,,3,Emergency,,337,358.5,-6
20200920,S08000031,,4,Emergency,,266,318,-16.4
20200920,S08000031,,5,Emergency,,332,364,-8.8
20200920,S08000032,,1,Emergency,,424,523,-18.9
20200920,S08000032,,2,Emergency,,359,407.5,-11.9
20200920,S08000032,,3,Emergency,,231,223,3.6
20200920,S08000032,,4,Emergency,,169,200.5,-15.7
20200920,S08000032,,5,Emergency,,109,139.5,-21.9
20200920,S92000003,d,1,Emergency,,2904,3212,-9.6
20200920,S92000003,d,2,Emergency,,2443,2669,-8.5
20200920,S92000003,d,3,Emergency,,2088,2281.5,-8.5
20200920,S92000003,d,4,Emergency,,1870,2022,-7.5
20200920,S92000003,d,5,Emergency,,1551,1635.5,-5.2
20200920,NA,NA,1,Emergency,,5,4.5,11.1
20200927,S08000015,,1,Emergency,,293,377,-22.3
20200927,S08000015,,2,Emergency,,194,250.5,-22.6
20200927,S08000015,,3,Emergency,,149,161.5,-7.7
20200927,S08000015,,4,Emergency,,108,115.5,-6.5
20200927,S08000015,,5,Emergency,,86,81,6.2
20200927,S08000016,,1,Emergency,,16,21,-23.8
20200927,S08000016,,2,Emergency,,38,48,-20.8
20200927,S08000016,,3,Emergency,,68,76.5,-11.1
20200927,S08000016,,4,Emergency,,59,59.5,-0.8
20200927,S08000016,,5,Emergency,,12,17.5,-31.4
20200927,S08000017,,1,Emergency,,39,45,-13.3
20200927,S08000017,,2,Emergency,,96,100,-4
20200927,S08000017,,3,Emergency,,100,138,-27.5
20200927,S08000017,,4,Emergency,,52,50,4
20200927,S08000017,,5,Emergency,,22,26.5,-17
20200927,S08000019,,1,Emergency,,123,161,-23.6
20200927,S08000019,,2,Emergency,,148,143.5,3.1
20200927,S08000019,,3,Emergency,,119,151,-21.2
20200927,S08000019,,4,Emergency,,104,104,-0
20200927,S08000019,,5,Emergency,,92,90.5,1.7
20200927,S08000020,,1,Emergency,,77,84,-8.3
20200927,S08000020,,2,Emergency,,154,215.5,-28.5
20200927,S08000020,,3,Emergency,,205,229.5,-10.7
20200927,S08000020,,4,Emergency,,236,294.5,-19.9
20200927,S08000020,,5,Emergency,,240,226.5,6
20200927,S08000022,,1,Emergency,,63,84.5,-25.4
20200927,S08000022,,2,Emergency,,127,135,-5.9
20200927,S08000022,,3,Emergency,,185,195.5,-5.4
20200927,S08000022,,4,Emergency,,142,158.5,-10.4
20200927,S08000022,,5,Emergency,,29,42.5,-31.8
20200927,S08000024,,1,Emergency,,279,286.5,-2.6
20200927,S08000024,,2,Emergency,,422,485.5,-13.1
20200927,S08000024,,3,Emergency,,297,298,-0.3
20200927,S08000024,,4,Emergency,,295,303,-2.6
20200927,S08000024,,5,Emergency,,366,370,-1.1
20200927,S08000025,,3,Emergency,,7,12.5,-44
20200927,S08000025,,4,Emergency,,22,20,10
20200927,S08000026,,3,Emergency,,8,12.5,-36
20200927,S08000026,,4,Emergency,,14,16,-12.5
20200927,S08000028,,2,Emergency,,14,12.5,12
20200927,S08000028,,3,Emergency,,42,43.5,-3.4
20200927,S08000029,,1,Emergency,,198,239,-17.2
20200927,S08000029,,2,Emergency,,175,200.5,-12.7
20200927,S08000029,,3,Emergency,,147,151,-2.6
20200927,S08000029,,4,Emergency,,112,123,-8.9
20200927,S08000029,,5,Emergency,,90,102.5,-12.2
20200927,S08000030,,1,Emergency,,207,192.5,7.5
20200927,S08000030,,2,Emergency,,186,179.5,3.6
20200927,S08000030,,3,Emergency,,178,204.5,-13
20200927,S08000030,,4,Emergency,,231,215,7.4
20200927,S08000030,,5,Emergency,,152,168.5,-9.8
20200927,S08000031,,1,Emergency,,1081,1188.5,-9
20200927,S08000031,,2,Emergency,,452,545.5,-17.1
20200927,S08000031,,3,Emergency,,293,332.5,-11.9
20200927,S08000031,,4,Emergency,,290,301,-3.7
20200927,S08000031,,5,Emergency,,317,341,-7
20200927,S08000032,,1,Emergency,,413,509.5,-18.9
20200927,S08000032,,2,Emergency,,357,425.5,-16.1
20200927,S08000032,,3,Emergency,,207,245.5,-15.7
20200927,S08000032,,4,Emergency,,169,185,-8.6
20200927,S08000032,,5,Emergency,,101,130.5,-22.6
20200927,S92000003,d,1,Emergency,,2791,3192,-12.6
20200927,S92000003,d,2,Emergency,,2370,2753,-13.9
20200927,S92000003,d,3,Emergency,,2008,2255.5,-11
20200927,S92000003,d,4,Emergency,,1834,1947.5,-5.8
20200927,S92000003,d,5,Emergency,,1511,1597.5,-5.4
20201004,S08000015,,1,Emergency,,361,422,-14.5
20201004,S08000015,,2,Emergency,,227,269.5,-15.8
20201004,S08000015,,3,Emergency,,142,179.5,-20.9
20201004,S08000015,,4,Emergency,,108,124,-12.9
20201004,S08000015,,5,Emergency,,87,102.5,-15.1
20201004,S08000016,,1,Emergency,,13,15.5,-16.1
20201004,S08000016,,2,Emergency,,43,51.5,-16.5
20201004,S08000016,,3,Emergency,,79,94.5,-16.4
20201004,S08000016,,4,Emergency,,60,51.5,16.5
20201004,S08000016,,5,Emergency,,14,15,-6.7
20201004,S08000017,,1,Emergency,,34,36,-5.6
20201004,S08000017,,2,Emergency,,77,92,-16.3
20201004,S08000017,,3,Emergency,,123,118,4.2
20201004,S08000017,,4,Emergency,,40,50,-20
20201004,S08000017,,5,Emergency,,26,24,8.3
20201004,S08000019,,1,Emergency,,152,188,-19.1
20201004,S08000019,,2,Emergency,,140,189,-25.9
20201004,S08000019,,3,Emergency,,135,166.5,-18.9
20201004,S08000019,,4,Emergency,,81,143.5,-43.6
20201004,S08000019,,5,Emergency,,99,119.5,-17.2
20201004,S08000020,,1,Emergency,,95,97,-2.1
20201004,S08000020,,2,Emergency,,190,195.5,-2.8
20201004,S08000020,,3,Emergency,,207,227,-8.8
20201004,S08000020,,4,Emergency,,254,289.5,-12.3
20201004,S08000020,,5,Emergency,,201,232.5,-13.5
20201004,S08000022,,1,Emergency,,63,78.5,-19.7
20201004,S08000022,,2,Emergency,,120,124,-3.2
20201004,S08000022,,3,Emergency,,176,216.5,-18.7
20201004,S08000022,,4,Emergency,,135,159.5,-15.4
20201004,S08000022,,5,Emergency,,31,34.5,-10.1
20201004,S08000024,,1,Emergency,,289,280.5,3
20201004,S08000024,,2,Emergency,,437,422,3.6
20201004,S08000024,,3,Emergency,,281,311,-9.6
20201004,S08000024,,4,Emergency,,283,310,-8.7
20201004,S08000024,,5,Emergency,,415,380.5,9.1
20201004,S08000025,,3,Emergency,,7,7,-0
20201004,S08000025,,4,Emergency,,22,24.5,-10.2
20201004,S08000026,,3,Emergency,,12,10,20
20201004,S08000026,,4,Emergency,,19,13.5,40.7
20201004,S08000028,,3,Emergency,,44,54,-18.5
20201004,S08000029,,1,Emergency,,203,241,-15.8
20201004,S08000029,,2,Emergency,,179,214,-16.4
20201004,S08000029,,3,Emergency,,150,171,-12.3
20201004,S08000029,,4,Emergency,,119,124,-4
20201004,S08000029,,5,Emergency,,82,89,-7.9
20201004,S08000030,,1,Emergency,,173,206.5,-16.2
20201004,S08000030,,2,Emergency,,185,184.5,0.3
20201004,S08000030,,3,Emergency,,178,192.5,-7.5
20201004,S08000030,,4,Emergency,,201,245.5,-18.1
20201004,S08000030,,5,Emergency,,135,146,-7.5
20201004,S08000031,,1,Emergency,,1019,1177.5,-13.5
20201004,S08000031,,2,Emergency,,479,541,-11.5
20201004,S08000031,,3,Emergency,,320,377,-15.1
20201004,S08000031,,4,Emergency,,264,299.5,-11.9
20201004,S08000031,,5,Emergency,,292,376.5,-22.4
20201004,S08000032,,1,Emergency,,415,492.5,-15.7
20201004,S08000032,,2,Emergency,,314,412,-23.8
20201004,S08000032,,3,Emergency,,210,232,-9.5
20201004,S08000032,,4,Emergency,,159,202,-21.3
20201004,S08000032,,5,Emergency,,89,119.5,-25.5
20201004,S92000003,d,1,Emergency,,2819,3240.5,-13
20201004,S92000003,d,2,Emergency,,2406,2716.5,-11.4
20201004,S92000003,d,3,Emergency,,2065,2358.5,-12.4
20201004,S92000003,d,4,Emergency,,1748,2041,-14.4
20201004,S92000003,d,5,Emergency,,1474,1640.5,-10.1
20201004,NA,NA,2,Emergency,,6,3.5,71.4
20201011,S08000015,,1,Emergency,,362,399,-9.3
20201011,S08000015,,2,Emergency,,247,258,-4.3
20201011,S08000015,,3,Emergency,,123,175.5,-29.9
20201011,S08000015,,4,Emergency,,110,124.5,-11.6
20201011,S08000015,,5,Emergency,,97,94.5,2.6
20201011,S08000016,,1,Emergency,,16,21,-23.8
20201011,S08000016,,2,Emergency,,30,44.5,-32.6
20201011,S08000016,,3,Emergency,,92,103,-10.7
20201011,S08000016,,4,Emergency,,44,60.5,-27.3
20201011,S08000016,,5,Emergency,,12,7,71.4
20201011,S08000017,,1,Emergency,,31,49,-36.7
20201011,S08000017,,2,Emergency,,80,102,-21.6
20201011,S08000017,,3,Emergency,,122,123.5,-1.2
20201011,S08000017,,4,Emergency,,47,48,-2.1
20201011,S08000017,,5,Emergency,,21,26,-19.2
20201011,S08000019,,1,Emergency,,160,200.5,-20.2
20201011,S08000019,,2,Emergency,,143,196.5,-27.2
20201011,S08000019,,3,Emergency,,153,157,-2.5
20201011,S08000019,,4,Emergency,,106,115.5,-8.2
20201011,S08000019,,5,Emergency,,86,107,-19.6
20201011,S08000020,,1,Emergency,,58,85,-31.8
20201011,S08000020,,2,Emergency,,170,204.5,-16.9
20201011,S08000020,,3,Emergency,,196,218,-10.1
20201011,S08000020,,4,Emergency,,263,292.5,-10.1
20201011,S08000020,,5,Emergency,,210,238,-11.8
20201011,S08000022,,1,Emergency,,68,75.5,-9.9
20201011,S08000022,,2,Emergency,,118,122,-3.3
20201011,S08000022,,3,Emergency,,180,213,-15.5
20201011,S08000022,,4,Emergency,,145,153,-5.2
20201011,S08000022,,5,Emergency,,38,42,-9.5
20201011,S08000024,,1,Emergency,,295,305.5,-3.4
20201011,S08000024,,2,Emergency,,500,446,12.1
20201011,S08000024,,3,Emergency,,340,285,19.3
20201011,S08000024,,4,Emergency,,306,269,13.8
20201011,S08000024,,5,Emergency,,383,388.5,-1.4
20201011,S08000025,,2,Emergency,,10,4,150
20201011,S08000025,,4,Emergency,,23,18.5,24.3
20201011,S08000026,,3,Emergency,,5,16,-68.8
20201011,S08000026,,4,Emergency,,18,24.5,-26.5
20201011,S08000028,,2,Emergency,,6,11.5,-47.8
20201011,S08000028,,3,Emergency,,42,45.5,-7.7
20201011,S08000029,,1,Emergency,,192,213,-9.9
20201011,S08000029,,2,Emergency,,193,202,-4.5
20201011,S08000029,,3,Emergency,,110,159,-30.8
20201011,S08000029,,4,Emergency,,113,113,-0
20201011,S08000029,,5,Emergency,,65,95,-31.6
20201011,S08000030,,1,Emergency,,194,227.5,-14.7
20201011,S08000030,,2,Emergency,,184,191.5,-3.9
20201011,S08000030,,3,Emergency,,171,185.5,-7.8
20201011,S08000030,,4,Emergency,,234,213,9.9
20201011,S08000030,,5,Emergency,,133,149,-10.7
20201011,S08000031,,1,Emergency,,1067,1206,-11.5
20201011,S08000031,,2,Emergency,,454,560.5,-19
20201011,S08000031,,3,Emergency,,344,353,-2.5
20201011,S08000031,,4,Emergency,,271,317.5,-14.6
20201011,S08000031,,5,Emergency,,342,367.5,-6.9
20201011,S08000032,,1,Emergency,,446,514,-13.2
20201011,S08000032,,2,Emergency,,357,427.5,-16.5
20201011,S08000032,,3,Emergency,,236,262.5,-10.1
20201011,S08000032,,4,Emergency,,174,205,-15.1
20201011,S08000032,,5,Emergency,,103,125.5,-17.9
20201011,S92000003,d,1,Emergency,,2892,3302.5,-12.4
20201011,S92000003,d,2,Emergency,,2496,2777.5,-10.1
20201011,S92000003,d,3,Emergency,,2122,2305,-7.9
20201011,S92000003,d,4,Emergency,,1854,1958,-5.3
20201011,S92000003,d,5,Emergency,,1492,1642,-9.1
20201018,S08000015,,1,Emergency,,327,374.5,-12.7
20201018,S08000015,,2,Emergency,,204,238.5,-14.5
20201018,S08000015,,3,Emergency,,164,161,1.9
20201018,S08000015,,4,Emergency,,101,117.5,-14
20201018,S08000015,,5,Emergency,,89,96.5,-7.8
20201018,S08000016,,1,Emergency,,10,13,-23.1
20201018,S08000016,,2,Emergency,,36,47,-23.4
20201018,S08000016,,3,Emergency,,65,86,-24.4
20201018,S08000016,,4,Emergency,,36,48.5,-25.8
20201018,S08000016,,5,Emergency,,8,14,-42.9
20201018,S08000017,,1,Emergency,,43,50,-14
20201018,S08000017,,2,Emergency,,69,92,-25
20201018,S08000017,,3,Emergency,,108,128.5,-16
20201018,S08000017,,4,Emergency,,48,49.5,-3
20201018,S08000017,,5,Emergency,,22,23.5,-6.4
20201018,S08000019,,1,Emergency,,117,172,-32
20201018,S08000019,,2,Emergency,,147,183.5,-19.9
20201018,S08000019,,3,Emergency,,147,148,-0.7
20201018,S08000019,,4,Emergency,,100,117,-14.5
20201018,S08000019,,5,Emergency,,90,76.5,17.6
20201018,S08000020,,1,Emergency,,93,82,13.4
20201018,S08000020,,2,Emergency,,158,193,-18.1
20201018,S08000020,,3,Emergency,,191,217,-12
20201018,S08000020,,4,Emergency,,262,265.5,-1.3
20201018,S08000020,,5,Emergency,,199,211.5,-5.9
20201018,S08000022,,1,Emergency,,60,73.5,-18.4
20201018,S08000022,,2,Emergency,,91,122.5,-25.7
20201018,S08000022,,3,Emergency,,173,212.5,-18.6
20201018,S08000022,,4,Emergency,,147,163,-9.8
20201018,S08000022,,5,Emergency,,31,34.5,-10.1
20201018,S08000024,,1,Emergency,,309,288.5,7.1
20201018,S08000024,,2,Emergency,,433,465,-6.9
20201018,S08000024,,3,Emergency,,304,266.5,14.1
20201018,S08000024,,4,Emergency,,274,270,1.5
20201018,S08000024,,5,Emergency,,367,361.5,1.5
20201018,S08000025,,2,Emergency,,5,8.5,-41.2
20201018,S08000025,,4,Emergency,,18,18,-0
20201018,S08000026,,3,Emergency,,11,14,-21.4
20201018,S08000026,,4,Emergency,,13,19.5,-33.3
20201018,S08000028,,2,Emergency,,16,14,14.3
20201018,S08000028,,3,Emergency,,53,52.5,1
20201018,S08000029,,1,Emergency,,188,189,-0.5
20201018,S08000029,,2,Emergency,,175,197,-11.2
20201018,S08000029,,3,Emergency,,136,153,-11.1
20201018,S08000029,,4,Emergency,,128,140,-8.6
20201018,S08000029,,5,Emergency,,76,94,-19.1
20201018,S08000030,,1,Emergency,,178,206,-13.6
20201018,S08000030,,2,Emergency,,178,184.5,-3.5
20201018,S08000030,,3,Emergency,,167,200,-16.5
20201018,S08000030,,4,Emergency,,242,200,21
20201018,S08000030,,5,Emergency,,134,147,-8.8
20201018,S08000031,,1,Emergency,,983,1164.5,-15.6
20201018,S08000031,,2,Emergency,,463,533,-13.1
20201018,S08000031,,3,Emergency,,299,367.5,-18.6
20201018,S08000031,,4,Emergency,,268,299,-10.4
20201018,S08000031,,5,Emergency,,302,326.5,-7.5
20201018,S08000032,,1,Emergency,,390,475,-17.9
20201018,S08000032,,2,Emergency,,348,411.5,-15.4
20201018,S08000032,,3,Emergency,,193,253,-23.7
20201018,S08000032,,4,Emergency,,136,166,-18.1
20201018,S08000032,,5,Emergency,,88,119,-26.1
20201018,S92000003,d,1,Emergency,,2703,3091.5,-12.6
20201018,S92000003,d,2,Emergency,,2331,2695,-13.5
20201018,S92000003,d,3,Emergency,,2016,2267,-11.1
20201018,S92000003,d,4,Emergency,,1773,1874.5,-5.4
20201018,S92000003,d,5,Emergency,,1408,1507,-6.6
20201018,NA,NA,2,Emergency,,6,3,100
20201025,S08000015,,1,Emergency,,357,402.5,-11.3
20201025,S08000015,,2,Emergency,,241,255,-5.5
20201025,S08000015,,3,Emergency,,153,160.5,-4.7
20201025,S08000015,,4,Emergency,,112,103.5,8.2
20201025,S08000015,,5,Emergency,,106,87,21.8
20201025,S08000016,,1,Emergency,,11,17,-35.3
20201025,S08000016,,2,Emergency,,40,51.5,-22.3
20201025,S08000016,,3,Emergency,,62,81.5,-23.9
20201025,S08000016,,4,Emergency,,40,60,-33.3
20201025,S08000016,,5,Emergency,,14,10,40
20201025,S08000017,,1,Emergency,,35,41,-14.6
20201025,S08000017,,2,Emergency,,90,90,-0
20201025,S08000017,,3,Emergency,,113,114.5,-1.3
20201025,S08000017,,4,Emergency,,35,44.5,-21.3
20201025,S08000017,,5,Emergency,,24,19.5,23.1
20201025,S08000019,,1,Emergency,,143,154.5,-7.4
20201025,S08000019,,2,Emergency,,145,162.5,-10.8
20201025,S08000019,,3,Emergency,,123,178.5,-31.1
20201025,S08000019,,4,Emergency,,78,124,-37.1
20201025,S08000019,,5,Emergency,,91,95,-4.2
20201025,S08000020,,1,Emergency,,83,92.5,-10.3
20201025,S08000020,,2,Emergency,,172,196,-12.2
20201025,S08000020,,3,Emergency,,212,216.5,-2.1
20201025,S08000020,,4,Emergency,,254,254.5,-0.2
20201025,S08000020,,5,Emergency,,196,208,-5.8
20201025,S08000022,,1,Emergency,,66,81.5,-19
20201025,S08000022,,2,Emergency,,109,114,-4.4
20201025,S08000022,,3,Emergency,,198,203.5,-2.7
20201025,S08000022,,4,Emergency,,141,135,4.4
20201025,S08000022,,5,Emergency,,38,35.5,7
20201025,S08000024,,1,Emergency,,299,277.5,7.7
20201025,S08000024,,2,Emergency,,426,457.5,-6.9
20201025,S08000024,,3,Emergency,,316,308.5,2.4
20201025,S08000024,,4,Emergency,,290,268.5,8
20201025,S08000024,,5,Emergency,,370,400.5,-7.6
20201025,S08000025,,2,Emergency,,5,3,66.7
20201025,S08000025,,3,Emergency,,9,6,50
20201025,S08000025,,4,Emergency,,25,19,31.6
20201025,S08000026,,3,Emergency,,8,9.5,-15.8
20201025,S08000026,,4,Emergency,,20,20,-0
20201025,S08000028,,2,Emergency,,9,8,12.5
20201025,S08000028,,3,Emergency,,41,41,-0
20201025,S08000029,,1,Emergency,,206,214.5,-4
20201025,S08000029,,2,Emergency,,175,209,-16.3
20201025,S08000029,,3,Emergency,,140,146,-4.1
20201025,S08000029,,4,Emergency,,117,130,-10
20201025,S08000029,,5,Emergency,,73,98,-25.5
20201025,S08000030,,1,Emergency,,223,187,19.3
20201025,S08000030,,2,Emergency,,166,183.5,-9.5
20201025,S08000030,,3,Emergency,,179,187.5,-4.5
20201025,S08000030,,4,Emergency,,209,221.5,-5.6
20201025,S08000030,,5,Emergency,,151,134.5,12.3
20201025,S08000031,,1,Emergency,,1036,1143.5,-9.4
20201025,S08000031,,2,Emergency,,446,532.5,-16.2
20201025,S08000031,,3,Emergency,,357,357.5,-0.1
20201025,S08000031,,4,Emergency,,257,297.5,-13.6
20201025,S08000031,,5,Emergency,,277,362,-23.5
20201025,S08000032,,1,Emergency,,458,495,-7.5
20201025,S08000032,,2,Emergency,,385,427,-9.8
20201025,S08000032,,3,Emergency,,249,242.5,2.7
20201025,S08000032,,4,Emergency,,186,189,-1.6
20201025,S08000032,,5,Emergency,,109,131,-16.8
20201025,S92000003,d,1,Emergency,,2920,3111.5,-6.2
20201025,S92000003,d,2,Emergency,,2415,2692,-10.3
20201025,S92000003,d,3,Emergency,,2163,2255.5,-4.1
20201025,S92000003,d,4,Emergency,,1765,1869,-5.6
20201025,S92000003,d,5,Emergency,,1449,1583,-8.5
20201101,S08000015,,1,Emergency,,343,372,-7.8
20201101,S08000015,,2,Emergency,,200,274.5,-27.1
20201101,S08000015,,3,Emergency,,126,178.5,-29.4
20201101,S08000015,,4,Emergency,,117,124.5,-6
20201101,S08000015,,5,Emergency,,85,105,-19
20201101,S08000016,,1,Emergency,,19,21.5,-11.6
20201101,S08000016,,2,Emergency,,34,47.5,-28.4
20201101,S08000016,,3,Emergency,,87,92,-5.4
20201101,S08000016,,4,Emergency,,38,59.5,-36.1
20201101,S08000016,,5,Emergency,,15,15.5,-3.2
20201101,S08000017,,1,Emergency,,27,44.5,-39.3
20201101,S08000017,,2,Emergency,,81,99.5,-18.6
20201101,S08000017,,3,Emergency,,116,125,-7.2
20201101,S08000017,,4,Emergency,,40,56.5,-29.2
20201101,S08000017,,5,Emergency,,16,25,-36
20201101,S08000019,,1,Emergency,,145,173,-16.2
20201101,S08000019,,2,Emergency,,130,165.5,-21.5
20201101,S08000019,,3,Emergency,,147,143,2.8
20201101,S08000019,,4,Emergency,,77,108,-28.7
20201101,S08000019,,5,Emergency,,91,106.5,-14.6
20201101,S08000020,,1,Emergency,,66,83,-20.5
20201101,S08000020,,2,Emergency,,188,191,-1.6
20201101,S08000020,,3,Emergency,,186,229.5,-19
20201101,S08000020,,4,Emergency,,245,285,-14
20201101,S08000020,,5,Emergency,,173,236.5,-26.8
20201101,S08000022,,1,Emergency,,69,81.5,-15.3
20201101,S08000022,,2,Emergency,,105,132.5,-20.8
20201101,S08000022,,3,Emergency,,198,207.5,-4.6
20201101,S08000022,,4,Emergency,,146,162.5,-10.2
20201101,S08000022,,5,Emergency,,35,41,-14.6
20201101,S08000024,,1,Emergency,,266,269.5,-1.3
20201101,S08000024,,2,Emergency,,437,441,-0.9
20201101,S08000024,,3,Emergency,,345,303,13.9
20201101,S08000024,,4,Emergency,,292,281.5,3.7
20201101,S08000024,,5,Emergency,,364,378.5,-3.8
20201101,S08000025,,2,Emergency,,8,3.5,128.6
20201101,S08000025,,3,Emergency,,5,7.5,-33.3
20201101,S08000025,,4,Emergency,,17,18.5,-8.1
20201101,S08000026,,3,Emergency,,14,14.5,-3.4
20201101,S08000026,,4,Emergency,,21,15.5,35.5
20201101,S08000028,,2,Emergency,,6,10.5,-42.9
20201101,S08000028,,3,Emergency,,52,38,36.8
20201101,S08000029,,1,Emergency,,206,214,-3.7
20201101,S08000029,,2,Emergency,,198,205,-3.4
20201101,S08000029,,3,Emergency,,142,146.5,-3.1
20201101,S08000029,,4,Emergency,,114,132.5,-14
20201101,S08000029,,5,Emergency,,89,101,-11.9
20201101,S08000030,,1,Emergency,,211,196,7.7
20201101,S08000030,,2,Emergency,,192,191.5,0.3
20201101,S08000030,,3,Emergency,,168,197,-14.7
20201101,S08000030,,4,Emergency,,195,239.5,-18.6
20201101,S08000030,,5,Emergency,,140,144.5,-3.1
20201101,S08000031,,1,Emergency,,911,1153.5,-21
20201101,S08000031,,2,Emergency,,445,528.5,-15.8
20201101,S08000031,,3,Emergency,,312,371.5,-16
20201101,S08000031,,4,Emergency,,229,311.5,-26.5
20201101,S08000031,,5,Emergency,,285,367.5,-22.4
20201101,S08000032,,1,Emergency,,430,486,-11.5
20201101,S08000032,,2,Emergency,,323,413,-21.8
20201101,S08000032,,3,Emergency,,226,258.5,-12.6
20201101,S08000032,,4,Emergency,,168,193,-13
20201101,S08000032,,5,Emergency,,92,119.5,-23
20201101,S92000003,d,1,Emergency,,2697,3099,-13
20201101,S92000003,d,2,Emergency,,2352,2708,-13.1
20201101,S92000003,d,3,Emergency,,2128,2314.5,-8.1
20201101,S92000003,d,4,Emergency,,1703,1990,-14.4
20201101,S92000003,d,5,Emergency,,1388,1643.5,-15.5
20201108,S08000015,,1,Emergency,,323,405,-20.2
20201108,S08000015,,2,Emergency,,225,270,-16.7
20201108,S08000015,,3,Emergency,,168,180,-6.7
20201108,S08000015,,4,Emergency,,112,127,-11.8
